track_id,type,traveled_d,avg_speed,lat,lon,speed,lon_acc,lat_acc,time
305, Car,134.02,26.509698,37.98215,23.731185,15.8719,-0.0363,0.4018,53.6
306, Motorcycle,142.0,15.585711,37.97984,23.731135,43.0021,1.2151,-0.0054,53.8
307, Motorcycle,27.14,20.351491,37.983132,23.730365,19.6553,-0.0399,-0.1671,53.8
308, Medium Vehicle,33.74,16.41587,37.983151,23.730346,10.9875,-0.0065,-0.3276,54.8
309, Car,475.25,23.762471,37.98286,23.729195,40.3841,-0.0403,0.2332,54.8
310, Car,133.34,24.743472,37.982145,23.73118,15.0938,-0.0331,0.6127,55.6
311, Car,475.2,21.277444,37.982846,23.729168,36.2875,0.3525,-0.0499,56.4
312, Car,134.45,24.948899,37.982147,23.73118,16.8596,-0.016,0.532,57.4
313, Car,35.77,22.202034,37.983144,23.730344,14.5284,-0.0135,-0.5819,58.0
314, Car,136.46,24.562576,37.982142,23.731169,15.2311,-0.0165,0.3954,59.4
315, Car,28.89,23.638222,37.983142,23.730353,18.8704,-0.0823,-0.048,59.6
316, Medium Vehicle,133.41,24.755668,37.982151,23.731189,17.905,-0.0053,0.4453,61.6
317, Car,27.19,27.185975,37.98315,23.730357,22.9258,-0.0789,-0.0523,61.8
318, Car,475.77,25.48746,37.982868,23.729203,37.0844,-1.9034,0.1833,61.8
319, Motorcycle,44.18,14.72723,37.982775,23.729025,16.3465,-0.0155,0.4489,61.8
320, Taxi,136.21,24.036978,37.982146,23.731178,14.4661,-0.0504,0.462,63.2
321, Motorcycle,383.02,10.138764,37.981605,23.733247,54.3935,2.6488,4.0431,63.4
322, Car,29.59,19.727361,37.98314,23.730348,19.9599,-0.0131,-0.042,64.2
323, Taxi,475.85,24.5422,37.982833,23.729139,22.1232,0.3697,-0.0775,64.2
324, Motorcycle,136.26,21.899714,37.982151,23.731156,18.0799,0.0345,0.236,65.4
325, Car,133.73,23.832395,37.982145,23.731191,19.1833,0.0277,0.3996,65.6
326, Motorcycle,43.79,15.456898,37.982782,23.729016,18.4494,0.0227,-0.3919,65.6
327, Car,28.22,18.814245,37.983147,23.73035,22.389,0.0389,-0.0557,65.8
328, Motorcycle,137.62,24.28589,37.982142,23.731141,15.8732,-0.0579,0.3387,65.8
329, Motorcycle,29.57,26.610929,37.983138,23.730365,23.2028,-0.0318,-0.0339,66.8
330, Car,134.94,22.70042,37.982151,23.731192,17.1026,0.0018,0.4538,68.0
331, Motorcycle,474.5,32.108978,37.980073,23.732404,13.8661,-0.0341,-0.3413,68.2
332, Car,135.12,22.730001,37.982149,23.731185,18.4378,0.0233,0.4175,69.2
333, Motorcycle,475.39,37.367013,37.982858,23.729159,35.5983,0.0201,-0.1765,69.6
334, Motorcycle,474.56,46.424681,37.979902,23.733296,68.5398,-0.0113,-0.1368,70.2
335, Motorcycle,473.08,50.090937,37.979904,23.733296,65.513,0.0415,-0.2712,71.2
336, Car,477.08,29.110162,37.982876,23.729191,30.2791,0.2415,0.0072,71.4
337, Car,475.04,45.725759,37.979881,23.733279,25.4948,-0.0307,0.0089,71.6
338, Motorcycle,473.66,41.589763,37.979866,23.73325,27.7373,-0.0054,0.0933,71.8
339, Taxi,502.11,29.535654,37.982849,23.729155,36.8239,-0.2584,-0.0317,72.8
340, Car,475.27,33.417305,37.98286,23.729194,36.5852,-0.0512,-0.3663,73.0
341, Taxi,174.35,28.792109,37.979922,23.733357,23.7299,-0.0522,-0.0545,73.4
342, Motorcycle,377.21,35.180141,37.979891,23.733312,57.7984,-0.0013,0.2443,73.8
343, Car,133.62,15.319267,37.979812,23.731127,0.0,-0.0,-0.0,73.8
344, Motorcycle,38.73,9.053313,37.982161,23.729629,6.1584,8.4094,-0.0484,74.0
345, Car,474.64,50.854059,37.979873,23.733244,43.3474,-0.0074,0.0173,74.4
346, Taxi,475.23,30.881505,37.982844,23.729158,35.8624,-0.2546,-0.0257,74.6
347, Car,176.21,29.099484,37.979913,23.733357,23.4898,-0.0582,-0.0912,74.8
348, Car,476.95,29.501877,37.982871,23.729188,30.427,-0.3465,0.096,75.6
349, Motorcycle,473.73,50.75651,37.979914,23.733324,62.4303,-0.0044,-0.0429,75.8
350, Car,475.9,43.045881,37.979889,23.733323,49.3561,0.0639,0.2224,75.8
351, Motorcycle,473.59,54.645409,37.979864,23.733253,50.211,-0.0375,0.0793,76.2
352, Taxi,177.1,28.211206,37.979922,23.733369,24.0073,-0.0402,0.1325,76.2
353, Taxi,139.38,13.635394,37.979839,23.731121,23.7338,0.5001,-0.0225,76.2
354, Taxi,475.45,45.76489,37.979876,23.733283,48.617,0.0129,-0.0034,76.8
355, Motorcycle,473.86,53.30926,37.979869,23.733249,57.261,0.0294,-0.1644,77.0
356, Taxi,477.38,27.898867,37.982855,23.729164,35.4958,-0.3579,-0.0209,77.0
357, Car,140.81,13.269679,37.979828,23.731112,11.4351,-0.0385,-0.0189,77.4
358, Taxi,176.87,30.320433,37.97992,23.733377,26.4767,-0.0129,-0.013,77.8
359, Car,476.25,45.842153,37.979858,23.73326,49.2384,-0.0034,0.0307,78.2
360, Car,477.52,27.997698,37.982868,23.729191,35.8803,-0.1826,-0.4783,78.6
361, Car,177.07,27.01071,37.979908,23.733352,19.2975,-0.0001,-0.0334,78.8
362, Motorcycle,130.32,20.04931,37.979812,23.731139,12.3778,-0.0664,-0.0192,79.0
363, Motorcycle,475.17,51.524768,37.979883,23.733313,56.5223,0.0156,0.1658,79.2
364, Car,476.33,46.096607,37.979859,23.733257,50.5718,-0.0008,0.1073,79.6
365, Motorcycle,475.67,43.242992,37.979871,23.733294,44.5927,0.0089,0.1009,79.6
366, Car,137.4,16.378399,37.979832,23.731106,21.3647,-0.2206,-0.11,79.6
367, Car,475.76,28.077771,37.982847,23.729166,37.8926,-0.2069,-0.0185,79.6
368, Car,476.94,28.055173,37.982868,23.729194,30.5575,-0.2397,-0.0478,79.8
369, Car,178.25,25.875653,37.979908,23.733343,21.553,0.0181,-0.0362,80.6
370, Car,477.55,27.908748,37.982868,23.729187,33.1076,0.0976,-0.0083,80.8
371, Taxi,406.82,13.636345,37.981611,23.733251,27.6653,0.2133,0.0136,81.0
372, Car,476.27,51.334404,37.979864,23.733254,50.448,0.0073,0.0973,81.4
373, Motorcycle,175.16,29.19407,37.979914,23.733375,32.3434,0.0538,0.0636,81.4
374, Car,477.28,31.818668,37.982858,23.729163,35.7349,0.156,-0.0984,81.8
375, Taxi,132.59,4.261774,37.97982,23.731141,14.3685,-0.0327,0.029,82.0
376, Taxi,473.9,37.412872,37.979902,23.73331,33.0004,-0.0484,-0.0668,82.4
377, Car,175.85,25.527325,37.97991,23.73334,18.8299,-0.0216,0.0581,82.4
378, Taxi,474.65,48.543283,37.979868,23.733245,52.4984,0.0075,-0.0901,83.4
379, Car,475.7,46.283937,37.979879,23.733286,59.2088,-0.1033,0.0731,83.6
380, Car,174.75,25.164031,37.979932,23.733362,30.1595,0.0431,-0.0891,83.6
381, Car,475.2,28.323102,37.98285,23.729214,32.7665,-0.1328,-0.0458,83.8
382, Car,475.83,44.149025,37.979892,23.73331,41.8228,-0.0086,0.1352,84.6
383, Car,476.53,29.68027,37.982857,23.729171,33.5995,-0.2198,-0.0835,84.6
384, Motorcycle,471.28,47.657333,37.979882,23.733231,51.3306,0.0506,-0.2347,84.8
385, Motorcycle,473.32,43.916026,37.982861,23.729205,34.4648,-0.3635,-0.027,85.0
386, Taxi,375.34,35.746651,37.979911,23.733307,41.8928,-0.0667,-0.1214,86.2
387, Car,473.45,46.5684,37.979874,23.733247,50.2139,0.0066,-0.1174,86.8
388, Car,473.0,45.047351,37.979891,23.733274,52.7557,-0.0099,-0.0023,87.0
389, Taxi,176.96,25.279817,37.979922,23.733373,38.3926,0.0548,0.038,87.2
390, Car,476.89,29.599765,37.982862,23.729192,34.5741,-0.2065,-0.0086,87.6
391, Taxi,475.49,16.78206,37.979911,23.733344,29.7566,0.0244,0.1498,87.6
392, Car,304.09,12.383871,37.981615,23.733269,39.3615,0.0646,0.0465,87.8
393, Car,474.06,46.628817,37.979894,23.733272,53.3793,-0.019,-0.2545,88.0
394, Car,475.76,44.836438,37.979867,23.733252,50.5347,-0.0155,-0.1051,88.0
395, Car,377.86,28.94225,37.979899,23.73331,39.3041,-0.0441,-0.0134,88.2
396, Motorcycle,474.99,53.104839,37.979873,23.733269,55.5623,0.0072,-0.2482,88.4
397, Car,298.77,30.212906,37.982837,23.729148,23.843,0.2158,-0.4749,88.8
398, Motorcycle,471.74,45.652246,37.979893,23.733256,51.8173,-0.0515,-0.3211,89.8
399, Heavy Vehicle,472.96,43.214368,37.97991,23.733294,38.4798,-0.0144,-0.2355,90.4
400, Taxi,301.14,29.458878,37.982854,23.729157,24.879,0.4351,0.5424,90.4
401, Car,473.59,47.359198,37.979898,23.733267,57.8055,0.0302,0.0881,90.6
402, Motorcycle,473.05,47.568872,37.979868,23.733256,50.3033,0.0358,0.0957,90.8
403, Bus,412.1,10.688506,37.981612,23.733258,33.7738,0.0673,-0.0295,91.4
404, Car,302.23,27.065523,37.979861,23.733256,45.8378,-0.0611,-0.0919,91.8
405, Car,476.11,31.8587,37.982853,23.729161,29.1323,-0.0778,-0.0297,91.8
406, Car,136.07,4.978277,37.979836,23.731141,30.6191,0.1065,0.0584,92.2
407, Car,478.39,30.863916,37.982879,23.729194,27.9389,0.0045,-0.2766,92.4
408, Taxi,474.46,43.796449,37.979888,23.733276,49.629,0.0046,-0.1502,92.4
409, Motorcycle,473.4,57.18931,37.982849,23.729161,41.2783,-0.3127,-0.117,92.4
410, Car,364.08,7.895696,37.97987,23.733243,50.513,0.0304,-0.0327,92.8
411, Heavy Vehicle,174.03,25.467338,37.97993,23.733354,32.1541,0.0382,-0.0777,92.8
412, Medium Vehicle,40.72,4.886851,37.982521,23.72881,7.5582,-0.0546,-0.2269,93.6
413, Car,401.14,16.299124,37.981614,23.733269,31.2173,0.1313,-0.1616,93.6
414, Car,474.28,41.644375,37.979895,23.73331,39.9681,-0.0099,-0.0108,93.8
415, Medium Vehicle,476.91,31.444531,37.982875,23.729194,26.7472,-0.2915,-0.0233,94.4
416, Car,474.14,48.768918,37.979888,23.73327,48.646,-0.001,-0.2433,94.6
417, Motorcycle,476.28,42.231734,37.982841,23.729152,35.4214,1.0385,-0.5453,95.0
418, Motorcycle,175.44,27.945789,37.979914,23.733337,44.4389,0.0885,0.3243,95.2
419, Car,307.44,13.974727,37.981606,23.73326,25.7891,-0.0371,0.0241,95.2
420, Car,474.35,39.3473,37.979896,23.733313,37.5611,-0.0284,0.0656,95.6
421, Heavy Vehicle,474.73,48.551982,37.979891,23.733274,49.3774,0.0438,0.0833,96.0
422, Medium Vehicle,31.31,20.126071,37.982877,23.729189,25.5351,0.0899,-0.1418,96.2
423, Motorcycle,410.39,17.422149,37.981607,23.733253,27.716,0.6651,0.7789,96.4
424, Car,477.94,31.512501,37.982858,23.729156,30.4293,-0.3896,-0.0133,96.4
425, Motorcycle,373.73,38.440293,37.979898,23.733282,52.0549,0.0659,-0.0047,96.6
426, Car,451.0,23.667503,37.979893,23.733316,40.0937,0.0003,-0.0585,96.8
427, Bus,476.52,15.344179,37.979916,23.733352,35.3163,0.0161,-0.0277,97.0
428, Car,472.94,43.880572,37.979874,23.733252,49.6045,0.0478,-0.054,97.0
429, Motorcycle,471.29,54.730054,37.979902,23.733274,58.0154,0.0645,-0.0915,97.6
430, Motorcycle,364.0,22.438322,37.979855,23.733236,73.0852,-0.0129,0.1997,97.8
431, Motorcycle,475.22,49.732709,37.97988,23.733269,51.1488,0.0315,0.1142,97.8
432, Car,376.8,32.924382,37.979901,23.73331,38.8334,-0.0061,0.119,97.8
433, Car,476.78,32.881176,37.982873,23.729189,28.3512,0.3972,-0.0041,97.8
434, Motorcycle,478.09,45.292685,37.982856,23.729151,37.8005,-0.4862,-0.3044,98.0
435, Motorcycle,490.23,17.473419,37.981608,23.733263,26.8834,-0.092,-0.032,98.0
436, Motorcycle,474.0,47.664603,37.979878,23.733243,62.2098,0.0673,0.136,99.0
437, Motorcycle,123.59,5.718611,37.979896,23.731234,12.2284,-0.226,0.0986,99.0
438, Car,475.5,31.583135,37.982857,23.729166,32.499,-0.1327,-0.1347,99.6
439, Taxi,175.94,16.075311,37.979914,23.733354,27.482,0.0251,-0.633,99.8
440, Car,473.11,46.282193,37.979892,23.733277,50.223,-0.0137,-0.241,99.8
441, Car,130.8,5.232128,37.979826,23.731145,25.0039,0.0611,0.1285,100.0
442, Motorcycle,175.82,32.292866,37.97991,23.73331,47.5218,0.0582,-0.1062,100.6
443, Medium Vehicle,463.89,17.728301,37.981609,23.733264,26.6739,0.0441,0.041,101.0
444, Motorcycle,476.03,47.602903,37.982861,23.729195,33.1389,0.4358,-0.0683,101.0
445, Car,176.48,30.841144,37.97991,23.733344,33.9515,-0.025,0.1327,101.2
446, Motorcycle,474.37,46.915323,37.979872,23.733267,56.6041,0.0542,-0.0552,101.4
447, Car,475.95,31.73011,37.982854,23.729165,27.2917,-0.1445,-0.0413,101.6
448, Car,176.35,28.597809,37.979914,23.733342,32.1263,0.0085,-0.0402,102.4
449, Motorcycle,476.87,40.298921,37.982869,23.72919,33.0002,-0.2236,-0.1453,102.6
450, Motorcycle,478.16,50.62864,37.982867,23.72917,40.1547,3.8276,-1.5336,103.8
451, Car,458.37,19.977552,37.979878,23.733285,51.7571,0.0045,0.0733,104.0
452, Car,175.59,27.970229,37.979919,23.733331,31.865,-0.0066,0.0216,104.0
453, Motorcycle,477.27,53.029498,37.982844,23.729132,42.6158,-0.2538,0.0012,104.0
454, Car,376.56,34.581917,37.979905,23.733302,49.6036,0.012,-0.0312,104.2
455, Motorcycle,476.76,52.326787,37.982833,23.72912,33.3969,-0.3903,0.0244,104.4
456, Motorcycle,26.65,21.805096,37.982849,23.729226,30.051,0.1585,-0.0407,104.8
457, Car,473.98,49.602362,37.979879,23.733242,55.059,0.0211,-0.0711,105.0
458, Motorcycle,476.56,53.612452,37.982839,23.729136,36.6594,-0.2012,0.0147,105.0
459, Motorcycle,454.0,45.149603,37.979878,23.733289,58.0407,0.0352,-0.1207,105.2
460, Car,473.48,22.78787,37.979908,23.733296,50.202,-0.0528,-0.3396,105.6
461, Motorcycle,161.68,37.309981,37.98284,23.729164,31.8302,-0.2765,-0.1391,105.6
462, Motorcycle,477.27,49.372395,37.982845,23.729134,35.4092,-0.3189,-0.0417,105.8
463, Car,138.19,5.455061,37.979831,23.731131,14.2987,0.1211,0.0362,105.8
464, Motorcycle,475.75,64.386646,37.979874,23.733293,67.1821,0.02,-0.0832,106.0
465, Motorcycle,473.03,57.145002,37.979877,23.733267,58.7982,-0.0113,-0.0198,106.4
466, Motorcycle,476.6,54.29604,37.982836,23.72914,36.196,-0.4841,-0.157,106.8
467, Motorcycle,478.18,42.399924,37.982872,23.729181,31.3857,-0.248,0.0197,106.8
468, Motorcycle,26.12,23.505445,37.982854,23.729228,31.5047,0.6703,-0.0856,107.0
469, Car,475.69,34.387199,37.982856,23.729158,33.6389,-0.0681,0.0112,107.4
470, Motorcycle,162.99,38.100503,37.98286,23.729187,34.6281,-0.9714,0.597,107.6
471, Motorcycle,26.78,22.953124,37.982857,23.729222,36.0759,-0.6039,0.5204,107.8
472, Heavy Vehicle,175.67,26.796587,37.979913,23.733341,35.0419,-0.0201,-0.2941,108.0
473, Car,472.23,22.667129,37.979888,23.733315,44.8392,-0.027,-0.1678,108.0
474, Car,474.86,17.302742,37.982835,23.729131,28.7186,-0.3105,0.0581,108.0
475, Motorcycle,163.61,37.755689,37.982846,23.729152,37.9303,-0.0974,-0.0823,108.4
476, Taxi,364.11,24.732044,37.979875,23.73325,60.4571,0.0265,-0.1645,108.8
477, Car,164.88,32.976072,37.982875,23.729188,31.9263,2.232,1.2778,109.0
478, Taxi,477.51,39.608877,37.98286,23.729161,33.4469,-0.2775,0.0223,109.4
479, Car,377.83,37.368087,37.979885,23.733316,45.3592,0.0332,0.1424,109.4
480, Motorcycle,476.44,45.136189,37.982835,23.729127,32.2652,-0.1789,0.0335,109.8
481, Motorcycle,374.74,24.708059,37.979857,23.733257,58.848,0.0047,-0.3564,110.4
482, Motorcycle,64.06,0.333081,37.97989,23.732136,9.0151,-0.0996,-0.5243,110.4
483, Motorcycle,29.11,24.949412,37.982863,23.72918,32.2834,-0.203,-0.0547,110.4
484, Motorcycle,473.51,58.780226,37.97989,23.73327,73.7709,0.0199,0.2346,110.6
485, Motorcycle,385.7,8.394957,37.979904,23.733321,59.2338,-0.0179,-0.0803,110.6
486, Car,458.51,22.798975,37.979917,23.733334,35.1919,0.0119,0.2308,110.6
487, Car,30.66,18.396518,37.982875,23.729189,27.2078,-0.778,0.1458,111.0
488, Taxi,474.41,35.879816,37.982841,23.729165,40.6064,-0.0845,0.0122,111.6
489, Motorcycle,365.7,28.871292,37.979853,23.733252,53.9613,-0.0057,-0.1037,111.8
490, Motorcycle,476.97,56.483803,37.982838,23.729137,53.0942,-0.1391,-0.3484,111.8
491, Taxi,176.58,28.895098,37.979915,23.733341,35.3676,0.0052,0.085,112.0
492, Car,165.33,35.428135,37.982858,23.729165,40.0988,-0.364,-0.1117,112.6
493, Car,310.72,16.645606,37.979902,23.733305,57.8784,0.0404,-0.0532,113.0
494, Taxi,408.17,18.886997,37.981612,23.733259,34.1121,-0.2722,-0.1083,113.4
495, Taxi,366.96,25.307886,37.979858,23.733266,56.7824,0.016,0.2256,113.4
496, Car,29.92,18.574107,37.982864,23.729195,29.6857,-0.4168,0.1097,113.4
497, Car,177.37,31.610296,37.9799,23.733349,33.5981,-0.018,0.0648,114.2
498, Motorcycle,477.34,25.648229,37.979879,23.733324,53.9108,-0.0146,0.023,114.2
499, Car,476.17,43.288128,37.982849,23.729161,42.8692,-0.1903,-0.0066,114.4
500, Car,476.15,63.959848,37.979865,23.733253,62.4305,0.0117,-0.0235,114.4
501, Motorcycle,475.58,61.146048,37.979874,23.733307,58.8986,0.0183,-0.1068,114.8
502, Taxi,163.54,28.859628,37.982857,23.729197,23.8327,0.2294,-0.0043,115.2
503, Car,476.44,22.627697,37.979876,23.733284,38.7191,-0.0158,-0.0044,115.4
504, Car,476.55,22.0511,37.979902,23.733349,36.49,-0.0498,-0.0063,116.0
505, Car,366.14,27.691595,37.979875,23.733289,40.9408,0.0081,0.1033,116.2
506, Motorcycle,476.09,25.890312,37.979856,23.733254,58.36,0.0192,0.0801,116.4
507, Motorcycle,474.06,72.314084,37.979839,23.733242,84.2126,-0.357,-0.0941,116.8
508, Motorcycle,180.39,31.524183,37.979911,23.733355,32.8537,-0.02,-0.085,116.8
509, Motorcycle,474.96,68.393573,37.979864,23.733255,60.9241,-0.003,0.1893,117.2
510, Car,29.94,17.965034,37.982865,23.729199,22.7545,-0.3756,0.2667,117.2
511, Car,475.51,21.66859,37.979875,23.733287,39.2807,0.016,-0.2178,117.4
512, Taxi,350.92,19.316451,37.979894,23.733307,49.3615,0.0477,0.3836,117.6
513, Bus,477.75,16.569475,37.982835,23.729137,28.0267,-0.0952,-0.0181,117.6
514, Car,358.2,17.664532,37.979908,23.733333,33.0156,-0.1271,-0.063,117.8
515, Motorcycle,29.48,17.688093,37.982869,23.729198,26.2922,-0.9411,0.0134,118.4
516, Motorcycle,131.65,8.143146,37.97983,23.731135,21.8662,0.0524,0.1841,119.0
517, Car,359.51,16.424091,37.979895,23.733317,44.4438,0.031,0.1506,119.0
518, Taxi,410.79,22.543468,37.981622,23.733265,42.3475,-0.5701,-0.1887,119.2
519, Car,477.15,22.542374,37.979854,23.73326,46.1141,0.0127,-0.1255,119.2
520, Car,476.68,21.888178,37.979868,23.733297,43.5107,0.0222,-0.0364,119.2
521, Motorcycle,456.71,20.099672,37.979878,23.733309,50.5012,-0.025,0.1827,119.4
522, Car,473.67,41.794596,37.982843,23.729169,39.682,-0.2308,0.068,119.4
523, Taxi,163.88,25.875797,37.98286,23.729193,17.1464,0.199,-0.0448,119.6
524, Car,478.14,21.09443,37.979885,23.733342,36.2907,-0.047,-0.0202,120.0
525, Bus,478.69,10.879419,37.979913,23.733381,21.3487,-0.0629,-0.2002,120.0
526, Motorcycle,314.74,8.282521,37.981601,23.733272,17.993,-0.0007,0.0092,120.4
527, Motorcycle,477.24,23.535033,37.979847,23.733277,47.6794,0.0193,0.1376,120.4
528, Motorcycle,178.98,33.911478,37.979891,23.733344,43.7266,-0.0131,0.2896,120.8
529, Car,474.48,49.367927,37.982843,23.729169,40.8376,-0.2544,0.042,120.8
530, Motorcycle,162.92,29.924263,37.982859,23.729185,23.4433,-0.1563,-0.0894,121.0
531, Motorcycle,475.84,29.740182,37.97986,23.733291,71.8868,0.0518,-0.3099,121.4
532, Taxi,177.89,29.375642,37.979904,23.733359,25.1486,0.0014,0.0381,122.8
533, Medium Vehicle,476.05,23.476613,37.979861,23.733256,47.2852,-0.0183,-0.1985,123.2
534, Motorcycle,177.07,30.355681,37.979891,23.733361,40.8415,0.1084,0.2652,124.4
535, Car,477.12,23.148639,37.979853,23.733267,46.4615,-0.0438,-0.319,124.8
536, Car,176.29,13.167184,37.979903,23.733376,24.5619,-0.0357,-0.079,124.8
537, Taxi,478.04,18.584655,37.979875,23.73333,34.2234,-0.0035,-0.0011,125.4
538, Car,476.11,23.871802,37.979879,23.733285,50.5411,-0.0156,0.0053,125.4
539, Car,162.48,31.113208,37.98286,23.729216,33.4775,-2.8991,0.3141,125.6
540, Car,475.13,23.114298,37.979855,23.733264,49.0515,0.036,-0.0339,126.4
541, Taxi,179.52,14.425804,37.979907,23.733376,25.3265,-0.0233,-0.0078,126.6
542, Car,475.02,23.750832,37.979874,23.733285,50.8395,0.0214,-0.0447,127.4
543, Car,477.27,24.267752,37.979883,23.733323,35.0073,-0.0235,-0.1326,127.6
544, Taxi,474.47,23.082548,37.982839,23.729171,40.4855,-0.1481,-0.0207,128.0
545, Car,178.43,13.3826,37.979899,23.733347,30.7119,0.034,-0.2751,128.2
546, Motorcycle,26.43,5.406603,37.98314,23.730362,0.0,0.0,0.0,128.6
547, Car,162.05,35.571087,37.982856,23.729208,35.8037,-0.3467,0.0526,129.6
548, Motorcycle,161.53,33.809053,37.982815,23.729143,32.744,-0.0535,0.0807,131.4
549, Car,161.65,14.263285,37.982857,23.729204,35.1562,-0.9061,-0.107,132.2
550, Motorcycle,304.03,22.155941,37.981611,23.733266,31.8799,0.1057,-0.0249,133.4
551, Car,472.35,23.950308,37.982834,23.729174,38.3289,-0.1949,0.0038,133.8
552, Taxi,28.0,21.915679,37.982851,23.729205,28.2313,0.5123,-0.0212,133.8
553, Motorcycle,400.03,29.389737,37.981614,23.733269,30.3666,0.0985,0.0236,134.0
554, Car,474.28,25.182884,37.982841,23.729178,41.8985,0.0151,-0.0249,135.6
555, Car,162.22,13.518145,37.982853,23.729211,25.9007,0.2762,0.002,135.6
556, Motorcycle,129.9,11.575375,37.979814,23.731132,29.4095,0.3265,0.1365,135.6
557, Motorcycle,163.03,15.126105,37.982848,23.729191,47.9479,-0.1934,-0.1866,136.4
558, Motorcycle,131.86,30.823695,37.982157,23.731194,8.2095,-0.4832,0.2298,136.6
559, Car,305.27,9.70833,37.981615,23.733266,27.8387,0.03,0.0063,136.8
560, Car,470.69,24.137952,37.982852,23.729216,22.2069,-0.0658,-0.0006,137.4
561, Medium Vehicle,140.44,8.261321,37.97983,23.731109,14.6967,0.2464,0.0024,137.6
562, Taxi,471.64,25.117166,37.982823,23.729175,38.727,-0.0724,-0.0098,138.0
563, Taxi,132.67,9.62904,37.979811,23.731127,15.8322,0.1742,0.0015,138.8
564, Car,302.67,9.296967,37.981611,23.733251,30.1166,0.0836,-0.0173,138.8
565, Motorcycle,129.43,27.40779,37.982139,23.731213,14.85,-0.0358,0.7911,140.4
566, Medium Vehicle,409.54,27.002885,37.981613,23.733257,22.768,-0.1112,-0.0053,140.4
567, Car,471.68,24.753024,37.982839,23.729182,33.691,-0.0384,0.01,141.2
568, Motorcycle,130.09,30.810772,37.982137,23.73121,14.6869,0.6019,1.1567,141.4
569, Taxi,300.43,21.290461,37.982822,23.729156,47.1423,-0.2429,0.0022,141.4
570, Medium Vehicle,472.08,23.669951,37.982844,23.729211,35.7233,-0.0205,0.0074,141.6
571, Medium Vehicle,134.86,22.687505,37.982156,23.731198,12.6181,-0.0307,0.6816,141.6
572, Car,412.3,10.379566,37.981614,23.733253,24.2175,0.0104,0.0226,142.6
573, Car,470.81,25.603066,37.982846,23.729213,31.3294,-0.1521,0.0007,143.6
574, Car,474.65,23.66666,37.982832,23.729174,35.7286,-0.0154,0.0261,143.6
575, Motorcycle,131.22,23.156708,37.982139,23.731209,16.41,0.2666,0.6949,143.6
576, Motorcycle,26.96,30.32554,37.983131,23.730369,26.5652,-0.1151,0.0528,144.0
577, Motorcycle,34.33,20.598036,37.983157,23.730346,11.9656,0.0529,-0.9293,144.0
578, Car,472.85,25.48273,37.982828,23.729156,55.2515,-0.3854,-0.1761,144.4
579, Motorcycle,26.57,26.571828,37.983147,23.730358,19.3315,-0.1145,-0.2133,144.6
580, Taxi,133.57,22.057234,37.982155,23.7312,13.9168,0.5274,0.6771,145.2
581, Motorcycle,26.59,23.929803,37.983139,23.730361,18.3738,-0.3891,-0.0902,145.2
582, Taxi,28.06,18.70732,37.982847,23.729213,28.8684,0.6583,-0.0272,145.4
583, Taxi,308.64,7.694676,37.981619,23.733259,24.7097,-0.0942,0.0369,145.6
584, Motorcycle,27.86,25.07425,37.983154,23.730349,21.1941,-0.33,0.0027,146.2
585, Medium Vehicle,131.99,10.798909,37.979814,23.731133,17.9579,0.4793,0.0031,146.8
586, Car,308.67,9.183428,37.981608,23.733259,26.123,0.0643,0.019,147.4
587, Taxi,133.21,22.409405,37.982157,23.731198,15.1507,0.3125,1.1001,147.6
588, Medium Vehicle,36.36,22.567407,37.98315,23.730352,11.5663,0.956,-0.6629,147.8
589, Car,133.21,11.100822,37.979812,23.731122,15.7843,0.6002,-0.0066,149.6
590, Car,413.83,11.252307,37.981608,23.733252,26.882,0.0246,-0.0462,149.6
591, Medium Vehicle,132.39,21.862523,37.982153,23.731199,15.3525,0.0698,0.541,149.8
592, Car,27.24,24.51396,37.983148,23.730354,22.1314,-0.1458,-0.0001,150.2
593, Motorcycle,249.63,22.134548,37.980661,23.730408,19.4849,0.3275,-0.0194,151.4
594, Car,133.09,22.389035,37.982152,23.731197,16.7955,0.0137,0.6775,151.8
595, Medium Vehicle,28.91,16.261644,37.982861,23.729208,19.8457,0.2738,0.0101,152.4
596, Bus,189.62,1.050176,37.98161,23.73325,26.3237,0.0185,-0.0036,152.8
597, Car,27.41,22.423731,37.983151,23.730355,17.6285,-0.3536,-0.0242,152.8
